year,selling_price,km_driven,seller_type,transmission,owner,fuel_Diesel,fuel_Petrol
9,221000,78892,0,1,0,0,1
9,271000,74113,0,1,0,0,1
8,290000,80000,0,1,0,0,1
3,525000,39000,0,1,0,0,1
8,377000,84775,0,1,0,0,1
8,95000,20778,0,1,0,0,1
5,763000,64441,0,1,0,1,0
5,450000,43192,0,1,0,0,1
6,140000,44416,0,1,0,0,1
4,701000,79991,0,1,0,1,0
9,277000,62601,0,1,1,1,0
2,520000,50000,1,0,0,0,1
3,550000,100000,1,1,0,1,0
9,260000,97000,1,1,3,1,0
5,420000,100000,1,1,0,1,0
18,35000,100000,1,1,3,0,1
2,1150000,20000,1,1,0,1,0
3,680000,46000,1,1,0,0,1
8,425000,40000,1,1,0,1,0
6,450000,70000,1,1,1,1,0
12,590000,89600,1,1,3,1,0
3,936999,60800,1,1,0,0,1
5,420000,104000,1,1,1,1,0
6,450000,80000,1,1,1,1,0
16,40000,69111,1,1,3,0,1
6,520000,70000,1,1,1,1,0
13,80000,120000,1,1,0,0,1
6,55000,40000,1,1,0,0,1
19,80000,100000,1,1,3,1,0
1,210000,20000,1,1,0,0,1
5,300000,50000,1,1,1,0,1
3,260000,50000,1,1,0,1,0
4,250000,70000,1,1,0,1,0
12,80000,90000,1,1,0,1,0
10,450000,150000,1,1,1,1,0
15,310000,120000,1,1,1,1,0
8,500000,100000,1,1,0,1,0
4,800000,70000,1,1,1,1,0
4,840000,70000,1,1,1,1,0
4,490000,50000,1,1,0,0,1
10,125000,81000,1,1,1,1,0
8,400000,120000,1,1,3,1,0
5,1000000,3600,0,1,0,1,0
5,530000,14272,0,1,0,0,1
3,840000,49213,0,1,0,1,0
5,229999,40000,1,1,0,0,1
22,40000,40000,1,1,3,0,1
8,130000,80000,1,1,0,0,1
5,200000,70000,1,1,0,0,1
9,120000,70000,1,1,0,1,0
17,75000,57000,1,1,0,0,1
4,250000,120000,1,1,0,1,0
15,100000,30000,1,1,0,0,1
7,280000,3240,1,1,1,0,1
5,540000,5000,1,1,0,0,1
2,700000,10000,1,1,0,0,1
6,350000,90000,1,1,1,0,1
9,320000,100000,1,1,0,1,0
4,475000,90000,1,1,0,1,0
9,220000,140000,1,1,1,1,0
7,210000,13770,1,1,0,1,0
15,61000,4637,1,1,1,0,1
11,355000,100000,1,0,1,1,0
8,150000,60000,1,1,0,1,0
9,133000,80000,1,1,0,1,0
5,650000,50000,1,0,0,1,0
6,210000,40000,1,1,1,0,1
7,130000,93900,1,1,1,1,0
13,60000,70000,1,1,0,0,1
15,120000,120000,1,1,3,1,0
15,100000,120000,1,1,1,1,0
16,79000,80000,1,1,0,0,1
8,120000,110000,1,1,0,1,0
15,125000,34000,0,1,0,0,1
7,425000,20000,0,1,0,1,0
19,70000,117000,1,1,1,0,1
0,619000,1500,1,1,0,0,1
3,415000,48965,0,1,0,0,1
6,265000,55000,0,1,0,0,1
12,70000,60000,1,1,0,0,1
5,281000,40000,1,1,0,1,0
7,211000,80000,1,1,0,1,0
2,550000,11000,1,1,0,0,1
6,350000,110000,1,1,0,1,0
3,420000,19890,0,0,0,0,1
5,270000,20969,0,1,0,0,1
4,399000,20194,0,1,0,0,1
4,440000,34982,0,1,0,0,1
8,250000,44588,0,1,0,0,1
4,650000,57904,0,1,0,1,0
5,270000,59258,0,1,0,0,1
4,390000,60826,0,1,0,0,1
2,1500000,50000,1,1,0,1,0
6,225000,35000,1,1,0,0,1
5,900000,110000,1,1,1,1,0
2,1600000,40000,1,0,0,1,0
1,800000,10000,1,1,0,0,1
7,320000,50000,1,1,0,1,0
4,300000,25000,1,1,0,0,1
2,740000,25000,1,1,0,0,1
1,350000,1300,1,1,0,0,1
6,280000,40000,1,1,0,0,1
2,675000,50000,1,0,0,1,0
9,300000,20000,1,1,0,0,1
9,400000,76000,1,1,3,1,0
10,420000,100000,1,1,3,1,0
12,300000,120000,1,1,0,1,0
10,170000,70000,1,1,0,0,1
6,210000,70000,1,1,3,0,1
5,600000,60000,1,1,1,1,0
6,260000,38000,1,1,1,0,1
5,82000,19000,1,1,0,0,1
4,690000,75000,1,1,0,1,0
5,300000,70000,1,1,0,1,0
3,1250000,30000,1,1,0,1,0
3,799000,31707,1,1,0,1,0
10,1000000,180000,1,1,0,1,0
6,190000,90000,1,1,1,0,1
6,250000,30000,1,1,0,1,0
11,200000,60000,1,1,0,0,1
15,300000,90000,1,1,1,1,0
5,250000,120000,1,1,1,0,1
12,90000,70000,1,1,3,0,1
19,68000,70000,1,1,0,0,1
3,500000,26500,1,1,0,0,1
3,900000,50000,1,1,0,1,0
13,100000,52000,1,1,1,0,1
4,700000,160000,1,1,0,1,0
8,1750000,115992,0,0,3,1,0
3,290000,110000,1,1,1,0,1
6,1050000,97000,1,1,1,1,0
12,70000,100000,1,1,3,1,0
4,520000,41000,1,1,0,1,0
8,150000,90000,1,1,0,1,0
12,120000,90000,1,1,0,0,1
4,600000,25000,1,1,0,0,1
10,150000,70000,1,1,1,1,0
9,400000,60000,1,1,0,0,1
5,310000,30000,1,1,1,0,1
5,550000,30000,1,1,0,0,1
4,550000,60000,1,1,0,1,0
7,320000,73000,1,1,0,1,0
28,50000,100000,1,1,3,0,1
2,500000,32000,1,1,0,0,1
2,360000,26500,1,1,0,0,1
3,700000,50000,1,1,1,1,0
8,700000,110000,1,1,1,1,0
3,655000,84000,0,1,0,1,0
3,700000,50000,1,1,1,1,0
9,200000,110000,1,1,0,0,0
8,375000,150000,1,1,0,1,0
8,470000,109052,0,1,0,1,0
5,550000,90658,0,1,0,1,0
6,500000,110000,1,1,1,1,0
5,210000,25000,1,1,0,0,1
2,270000,20000,1,1,0,0,1
10,300000,80000,1,1,0,0,1
13,80000,60000,1,1,3,0,1
7,1451000,81000,0,0,0,1,0
2,1085000,15000,1,1,0,1,0
11,245000,75000,0,0,0,1,0
3,700000,25552,0,1,1,0,1
2,300000,20000,1,1,0,0,1
3,350000,80000,1,1,0,1,0
3,635000,25000,0,0,0,0,1
8,325000,40700,1,1,0,0,1
3,1150000,65500,0,0,0,1,0
12,110000,42000,0,1,0,0,1
2,890000,8000,0,1,0,0,1
13,73000,80000,1,1,1,0,1
6,170000,77000,1,1,0,0,1
4,750000,6000,0,1,0,0,1
3,280000,28838,1,1,0,0,1
2,690000,11174,0,1,0,0,1
12,130000,120000,1,1,0,0,1
13,73000,80000,1,1,1,0,1
13,85000,85000,1,1,1,0,1
2,1575000,10000,1,0,0,0,1
7,325000,105000,1,1,0,1,0
22,85000,120000,1,1,1,0,1
2,860000,30000,0,1,1,1,0
3,690000,41000,1,1,0,1,0
7,650000,54000,0,1,0,1,0
6,375000,40000,1,1,0,1,0
7,525000,71000,0,1,0,1,0
4,330000,72500,0,1,0,0,1
7,280000,76600,0,1,0,0,1
6,470000,40000,1,1,0,0,1
9,350000,110000,1,1,0,1,0
8,480000,63000,0,1,0,0,1
4,620000,60000,1,1,0,1,0
6,250000,58000,1,1,0,0,1
10,78692,80000,1,1,1,0,1
8,350000,80000,1,1,0,1,0
7,250000,70000,1,1,1,0,1
9,260000,97700,1,1,3,0,1
4,640000,36000,1,1,1,1,0
12,220000,90000,1,1,1,1,0
5,465000,130000,1,1,0,1,0
10,229999,120000,1,1,1,1,0
2,425000,15000,1,1,0,0,1
12,95000,120000,1,1,3,0,1
8,170000,170000,1,1,3,0,0
4,229999,37500,1,1,1,0,1
21,45000,50000,1,1,3,0,1
13,479000,145000,1,1,3,0,1
4,370000,60000,1,1,0,0,1
4,340000,30000,1,1,0,0,1
4,620000,35000,1,1,0,0,1
8,270000,60000,1,1,0,1,0
2,400000,35000,1,1,0,1,0
5,260000,40000,1,1,0,0,1
17,48000,50000,1,1,3,0,1
5,100000,23800,1,1,1,0,1
5,490000,70000,1,1,0,1,0
10,120000,90000,1,1,1,0,0
12,125000,102000,1,1,1,0,1
7,160000,80000,1,1,0,0,1
1,190000,5000,1,1,0,0,1
1,1700000,10000,1,1,0,1,0
9,250000,50000,1,1,0,0,1
1,500000,15000,1,1,0,0,1
12,400000,35000,1,1,1,0,1
9,500000,20000,1,1,0,0,1
6,1800000,99000,1,0,0,1,0
12,320000,90000,1,1,0,0,1
13,250000,47000,0,0,0,0,1
10,105000,90000,1,1,3,1,0
2,550000,20000,1,1,0,0,1
1,600000,1100,1,0,0,0,1
0,210000,40000,1,1,0,0,1
8,210000,15000,1,1,0,0,1
11,150000,40000,1,1,0,0,1
12,125000,60000,1,1,0,0,1
4,380000,20000,1,1,0,0,1
1,600000,5000,1,1,0,0,1
4,490000,27000,1,1,0,0,1
2,545000,38000,1,1,1,1,0
5,250000,25000,1,1,0,0,1
0,1050000,1100,1,1,0,0,1
13,100000,100000,1,1,0,0,1
6,250000,100000,1,1,1,1,0
13,100000,110000,1,1,0,0,1
4,350000,60000,1,1,1,1,0
8,370000,70000,1,1,1,1,0
16,121000,110000,1,1,1,0,1
3,570000,44077,0,0,0,0,1
3,785000,24000,1,1,0,1,0
2,850000,30000,1,1,0,1,0
4,375000,30000,1,1,1,0,1
3,619000,40000,1,1,0,0,1
9,335000,90000,1,1,1,1,0
14,500000,50000,1,1,0,1,0
17,60000,100000,1,1,1,0,1
10,130000,50000,1,1,1,0,1
1,1900000,20000,1,1,0,1,0
7,270000,70000,1,1,1,1,0
10,225000,100000,1,1,1,0,1
9,150000,160000,1,1,1,0,1
7,173000,70000,1,1,0,1,0
3,710000,110000,1,0,0,1,0
1,1500000,20000,1,1,0,0,1
3,550000,20000,1,1,0,0,1
12,58000,70000,1,1,1,0,1
8,1200000,60000,1,0,3,0,1
7,500000,150000,1,1,0,1,0
11,120000,83000,1,1,1,0,1
2,300000,30000,1,1,0,0,1
5,295000,21000,1,1,0,0,1
2,587000,80000,1,1,0,0,0
8,430000,50000,1,1,1,0,1
13,123000,50000,1,1,1,0,1
8,450000,48500,1,0,1,1,0
13,130000,60000,1,1,3,0,1
10,110000,90000,1,1,1,1,0
5,320000,70000,1,1,1,0,1
6,300000,50000,1,1,0,0,1
4,350000,110000,1,1,0,0,1
2,800000,50000,1,1,0,0,1
4,270000,175000,1,1,0,1,0
3,540000,60000,1,1,0,0,1
9,160000,60000,1,1,1,0,0
7,340000,100000,1,1,1,1,0
3,350000,40000,1,1,1,0,1
9,300000,100000,1,1,0,1,0
7,330000,63000,1,1,0,1,0
4,325000,80000,1,1,1,0,0
7,250000,55000,1,1,0,1,0
7,250000,55000,1,1,0,1,0
5,240000,60000,1,1,0,0,1
0,545000,5000,1,1,0,0,1
5,300000,48000,0,1,0,0,1
10,130000,80000,1,1,1,0,1
3,240000,50000,1,1,0,0,1
2,360000,15000,1,1,0,0,1
8,250000,70000,1,1,0,1,0
1,475000,105000,0,0,0,1,0
4,600000,50000,1,1,1,1,0
10,150000,80000,1,1,1,1,0
3,700000,50000,1,1,0,1,0
4,1290000,5000,1,1,0,1,0
16,80000,58000,1,1,0,0,1
5,425000,12000,1,1,0,0,1
2,500000,10000,1,0,0,0,1
8,193000,45000,1,1,1,0,1
5,800000,10000,1,1,0,0,1
12,150000,50000,1,1,0,0,1
18,80000,40000,1,1,3,0,1
10,130000,100000,1,1,3,1,0
8,280000,80000,1,1,1,1,0
9,229999,110000,1,1,1,1,0
12,80000,120000,1,1,0,0,1
10,70000,10000,1,1,0,0,1
7,240000,60000,1,1,1,1,0
10,380000,72000,1,1,1,1,0
7,240000,60000,1,1,1,1,0
14,80000,110000,1,1,0,0,1
7,265000,50000,1,1,0,0,1
2,320000,25000,1,1,0,0,1
6,500000,120000,1,1,3,1,0
4,1300000,55000,1,1,0,1,0
2,1500000,35000,1,1,0,1,0
4,1800000,110000,1,0,0,1,0
6,600000,80000,1,1,1,1,0
2,420000,80000,1,1,0,0,1
11,140000,120000,1,1,0,0,1
10,300000,100000,1,1,1,1,0
14,100000,60000,0,1,1,0,1
3,350000,25000,0,1,0,0,1
2,850000,19000,0,1,0,0,1
12,140000,54000,0,1,0,0,1
5,550000,17100,0,1,1,0,1
3,525000,19000,0,0,0,0,1
5,470000,146000,0,1,0,1,0
7,900000,98000,0,0,0,1,0
22,80000,120000,1,1,1,0,1
9,175000,175000,1,1,0,1,0
3,1350000,15000,1,0,1,1,0
3,800000,50000,1,1,0,1,0
3,250000,15000,1,1,0,0,1
2,700000,25000,1,0,0,0,1
1,800000,25000,1,1,0,1,0
7,660000,69000,1,1,0,1,0
5,465000,60000,1,1,3,1,0
3,600000,66000,1,1,3,1,0
10,150000,110000,1,1,0,0,1
6,450000,78000,1,1,1,1,0
1,721000,10000,1,1,0,0,1
2,300000,35000,1,1,0,0,1
1,1000000,10000,1,1,0,1,0
4,300000,40000,1,1,0,0,1
7,450000,120000,1,1,0,1,0
23,79000,70000,1,0,0,0,1
3,545000,40000,1,1,0,1,0
2,844999,20000,1,1,0,1,0
4,700000,93000,1,1,0,1,0
4,650000,159000,1,1,0,1,0
6,525000,75000,1,1,1,1,0
14,110000,101100,1,1,3,1,0
9,180000,66000,1,1,0,1,0
8,280000,30000,1,1,1,0,1
1,400000,10000,1,1,0,0,1
8,625000,126000,1,1,1,1,0
5,535000,70000,1,1,0,1,0
3,459999,50000,1,1,0,1,0
10,300000,100000,1,1,0,1,0
13,280000,60000,1,0,0,0,1
6,500000,70000,1,1,0,0,1
1,1200000,1200,1,1,0,0,1
4,300000,40000,1,1,0,0,1
9,180000,80000,1,1,3,1,0
9,180000,134444,1,0,1,0,1
11,78000,120000,1,1,1,0,1
9,160000,120000,1,1,0,1,0
12,110000,100000,1,1,1,0,1
9,450000,110000,1,1,1,1,0
1,1350000,35000,1,1,0,1,0
17,120000,165000,1,1,1,0,1
2,1040000,42000,1,1,0,1,0
6,390000,70000,1,1,1,1,0
9,65000,60000,1,1,1,0,1
7,320000,115000,1,1,3,1,0
3,720000,70000,1,1,0,1,0
13,220000,80000,1,1,1,0,1
9,225000,65000,0,1,0,0,1
10,200000,150000,1,1,1,1,0
5,434999,75000,0,1,1,1,0
8,300000,63700,1,1,0,1,0
2,700000,74800,1,1,0,1,0
11,500000,105000,1,1,1,1,0
4,500000,40000,1,1,0,1,0
4,400000,90000,1,1,1,1,0
5,825000,75000,0,1,1,1,0
2,720000,15000,1,1,0,1,0
11,110000,30000,1,1,1,0,1
6,600000,100000,1,1,1,1,0
11,275000,155000,1,0,3,1,0
3,740000,60000,1,1,0,1,0
3,800000,90000,1,1,0,1,0
1,1100000,100000,1,1,0,1,0
8,750000,100000,1,0,1,1,0
8,200000,90000,1,1,1,0,1
11,210000,75000,1,1,0,1,0
11,270000,120000,1,1,1,1,0
4,630000,90000,1,1,1,1,0
5,375000,55000,1,1,0,0,1
10,300000,70000,1,1,0,1,0
4,580000,95000,1,1,1,1,0
6,550000,50000,1,1,0,1,0
4,750000,50000,1,1,0,1,0
6,250000,60516,1,1,0,0,1
13,900000,76731,0,0,0,1,0
4,685000,64000,0,1,0,1,0
6,540000,65000,0,1,0,1,0
2,1165000,13000,0,0,2,0,1
6,610000,77000,0,1,0,1,0
9,254999,24000,0,1,0,0,1
6,280000,63840,0,1,0,0,1
3,370000,25000,1,1,0,0,1
9,459999,76400,1,1,1,1,0
22,42000,70000,1,1,3,0,1
22,42000,70000,1,1,3,0,1
9,190000,80000,1,1,3,1,0
10,165000,100000,1,1,3,0,1
3,710000,40000,1,1,0,1,0
2,1200000,15000,1,1,0,0,1
9,229999,70000,1,1,0,0,1
2,310000,15000,1,1,0,0,1
5,320000,40000,1,1,0,0,1
14,100000,54000,1,1,0,0,1
11,160000,90000,1,1,0,1,0
13,60000,52000,1,1,0,0,1
8,100000,200000,1,1,3,1,0
4,350000,35000,1,1,1,1,0
3,700000,60000,1,1,0,1,0
3,300000,31489,1,1,0,0,1
2,830000,40000,1,1,0,1,0
7,220000,110000,1,1,0,1,0
11,130000,50000,1,1,0,1,0
8,330000,44000,1,1,0,0,1
10,254999,90000,1,1,1,0,1
6,600000,50000,1,1,1,0,1
8,210000,50000,1,1,0,0,1
13,120000,81366,1,1,0,0,1
14,95000,110000,1,1,0,0,1
10,229999,70000,1,1,0,0,1
7,400000,100000,1,1,0,1,0
15,300000,70000,1,1,1,0,1
7,300000,50000,1,1,0,1,0
11,80000,180000,1,1,1,1,0
12,80000,50000,1,1,1,0,1
13,100000,90000,1,1,1,0,1
8,300000,110000,1,1,0,1,0
2,700000,26000,1,0,0,0,1
4,975000,65000,1,1,0,1,0
11,500000,130000,1,1,0,1,0
7,550000,75000,1,1,1,1,0
6,550000,110000,1,1,1,1,0
6,240000,50000,1,1,0,0,1
23,50000,80000,1,1,1,0,1
11,120000,80000,1,1,1,0,1
7,900000,60000,1,1,1,0,1
11,250000,90000,1,1,1,0,1
3,280000,36000,1,1,0,0,1
10,85000,87000,1,1,0,1,0
9,90000,80000,1,1,0,1,0
5,500000,50000,1,1,0,1,0
7,200000,60000,1,1,0,0,1
5,250000,50000,1,1,0,0,1
6,185000,40000,1,1,3,1,0
12,100000,60000,1,1,1,0,1
5,610000,55000,1,1,0,1,0
8,290000,80000,1,1,0,1,0
5,225000,80000,1,1,0,0,1
3,320000,50000,1,1,1,0,1
8,135000,158000,1,1,3,1,0
4,400000,25000,1,1,0,0,1
3,570000,35000,1,1,0,0,1
2,500000,12000,1,1,0,0,1
5,130000,70000,1,1,0,0,1
2,360000,4000,1,1,0,0,1
3,530000,10832,0,1,0,0,1
11,250000,50000,1,1,0,0,1
4,600000,19495,0,1,0,0,1
7,570000,62668,0,1,0,1,0
7,850000,85710,0,1,0,1,0
9,250000,55130,0,1,1,1,0
6,580000,63356,0,1,1,1,0
8,1680000,129627,0,1,0,1,0
10,180000,15000,1,1,0,0,1
3,300000,50000,1,1,0,0,1
8,269000,70000,1,1,1,0,1
2,231999,20000,1,1,0,0,1
9,150000,60000,1,1,3,0,1
3,495000,5000,1,1,0,0,1
6,700000,15000,1,1,0,0,1
2,400000,4400,1,1,1,0,1
1,599000,15000,1,1,3,1,0
7,421000,45000,1,1,0,1,0
2,841000,1000,1,1,0,1,0
6,295000,38500,1,1,0,0,1
9,220000,25000,1,1,0,0,1
7,250000,35000,1,1,0,1,0
11,1100000,110000,1,1,1,1,0
8,300000,40000,1,1,0,0,1
13,80000,110000,1,1,1,0,1
7,215000,20000,1,1,3,1,0
8,245000,14987,0,1,0,0,1
4,650000,25061,0,1,0,1,0
3,760000,42494,0,1,0,1,0
6,395000,44875,0,1,0,1,0
6,280000,89741,0,1,1,1,0
4,495000,65000,0,1,0,1,0
4,525000,35000,0,1,0,1,0
10,210000,34500,1,1,0,1,0
2,650000,30000,1,1,0,0,1
1,525000,16000,1,1,0,1,0
10,195000,80000,1,1,1,0,0
4,650000,60000,1,1,0,1,0
5,540000,110000,1,1,0,1,0
6,180000,61000,1,1,0,0,1
3,750000,29000,1,1,0,1,0
2,980000,50000,1,1,0,1,0
6,250000,90000,1,1,0,1,0
2,550000,35000,1,0,0,0,1
5,509999,43000,1,1,1,0,1
3,320000,50000,1,1,0,0,1
4,275000,25000,1,1,0,0,1
11,145000,50000,1,1,1,0,1
7,250000,80000,1,1,0,1,0
8,520000,35000,1,1,0,1,0
13,95000,85000,1,1,1,0,1
9,725000,110000,1,1,3,1,0
14,55000,70000,1,1,1,0,1
6,600000,100000,1,1,0,1,0
7,330000,120000,1,1,1,1,0
5,470000,89000,1,1,0,1,0
7,365000,120000,1,1,0,1,0
7,250000,40000,1,1,1,0,1
3,430000,17000,1,1,0,0,1
7,400000,125000,1,1,1,1,0
5,615000,110000,1,1,1,0,1
9,150000,120000,1,1,1,1,0
6,240000,90000,1,1,0,1,0
6,800000,90000,1,1,0,1,0
5,240000,110000,1,1,0,0,0
6,600000,87000,1,1,1,1,0
6,800000,15000,1,1,0,1,0
5,160000,70000,1,1,0,0,1
8,350000,38000,1,1,0,0,1
9,300000,64000,1,1,1,0,1
5,399000,55250,1,1,0,1,0
9,300000,110000,1,1,0,1,0
8,150000,70000,1,0,0,0,1
10,320000,60000,1,1,3,1,0
2,1280000,17000,1,1,0,1,0
3,300000,13000,1,1,1,0,1
4,1000000,60000,1,1,0,1,0
8,1090000,120000,1,1,1,1,0
8,450000,97000,1,1,1,1,0
13,60000,130000,1,1,1,0,1
7,500000,50000,1,1,0,0,1
8,200000,120000,1,1,1,1,0
5,650000,68000,1,1,0,1,0
14,60000,100000,1,1,1,0,1
7,250999,80000,1,1,0,1,0
8,185000,67000,0,1,1,0,0
5,155000,60000,1,1,0,0,1
1,600000,5000,1,1,0,0,1
4,300000,20000,1,1,0,0,1
2,850000,12500,1,1,0,0,1
1,470000,4000,1,1,0,0,0
1,600000,25000,1,1,0,0,1
7,700000,70000,1,1,1,1,0
13,70000,162000,1,1,0,0,0
10,1250000,205000,1,1,1,1,0
12,650000,70000,1,0,3,0,1
2,450000,70000,1,1,1,1,0
6,750000,100000,1,1,1,1,0
7,775000,70000,1,1,1,1,0
5,360000,80000,1,1,1,0,1
10,250000,120000,1,1,0,1,0
3,1490000,22038,1,1,0,1,0
7,600000,80000,1,1,0,1,0
10,120000,90000,1,1,0,0,1
8,320000,140000,1,1,1,1,0
9,400000,120000,1,1,1,1,0
5,302000,60000,1,1,0,1,0
9,130000,80000,1,1,1,1,0
6,150000,60000,1,1,1,0,1
8,200000,90000,1,1,1,1,0
8,950000,80000,1,1,0,1,0
12,120000,175000,1,1,1,1,0
1,1400000,10000,1,1,0,1,0
3,620000,65000,1,1,0,0,1
8,449000,90000,1,1,0,1,0
13,100000,70000,1,1,0,0,1
2,600000,2500,1,1,0,0,1
4,700000,35000,1,1,0,1,0
8,250000,40000,1,1,0,1,0
2,550000,63000,1,1,0,0,1
7,675000,88000,0,0,0,1,0
5,530000,55000,0,1,0,1,0
6,325000,71014,0,1,0,1,0
5,370000,60000,0,1,0,1,0
6,360000,70000,1,1,0,1,0
8,650000,60000,0,0,0,0,1
8,199000,92000,0,1,3,1,0
6,285000,89126,1,1,0,1,0
11,260000,134000,1,0,0,1,0
1,869999,15000,0,0,0,0,1
4,425000,42500,0,1,0,1,0
8,490000,42000,0,0,0,1,0
5,750000,70000,1,0,1,1,0
16,125000,110000,1,1,3,0,1
6,221000,131365,1,1,0,1,0
4,724000,48980,0,0,0,1,0
6,440000,46000,0,0,0,0,1
11,70000,60000,1,1,3,0,1
5,511000,58000,0,1,0,1,0
4,790000,22000,0,1,0,1,0
3,640000,37000,1,1,0,0,1
11,120000,70000,1,1,3,0,1
8,126000,98900,1,1,3,1,0
8,120000,125000,1,1,0,1,0
3,650000,60000,1,1,0,1,0
6,450000,80000,1,1,1,0,1
10,110000,80000,1,1,3,0,0
3,600000,40000,1,1,0,1,0
8,620000,80000,1,1,1,1,0
6,600000,30000,1,1,0,1,0
2,795000,35000,1,1,0,1,0
9,300000,180000,1,1,3,1,0
5,495000,60000,1,1,0,1,0
7,1580000,86000,0,0,0,1,0
5,1750000,127643,0,0,0,1,0
2,1350000,34000,1,0,0,1,0
6,350000,145000,1,1,0,1,0
2,300000,25000,1,0,0,0,1
2,400000,54000,0,1,1,0,1
6,1750000,102354,0,0,0,1,0
21,70000,70000,1,1,3,0,1
2,500000,70000,1,1,0,1,0
6,345000,58000,0,1,0,0,1
7,220000,100000,1,1,0,1,0
6,1850000,62237,0,0,0,0,1
15,114999,90000,0,1,1,0,1
21,50000,100000,1,1,1,0,1
3,585000,14000,0,1,0,0,1
2,950000,21394,0,1,0,1,0
2,625000,13800,1,0,0,0,1
3,1035000,23000,0,0,0,0,1
5,310000,32686,0,1,0,0,1
3,600000,99700,1,1,0,1,0
6,650000,49654,0,1,0,1,0
4,550000,45457,0,1,0,0,1
3,1260000,39221,0,1,0,1,0
4,660000,48220,0,1,0,0,1
3,700000,11114,0,1,0,0,1
12,235000,60208,0,1,0,1,0
7,475000,80000,0,1,0,1,0
12,795000,98600,0,0,0,1,0
1,1860000,18000,0,0,0,0,1
5,850000,58000,0,0,0,0,1
3,585000,85441,0,1,0,1,0
5,380000,64541,0,1,0,1,0
1,650000,35000,1,1,0,1,0
2,600000,30000,1,1,0,0,1
3,434999,16267,0,1,0,0,1
7,525000,71500,0,1,0,1,0
12,160000,80000,1,1,0,0,1
13,160000,90000,1,1,1,0,1
8,125000,28000,1,1,0,0,1
5,430000,200000,1,1,0,1,0
3,900000,14700,1,1,0,0,1
20,61000,90000,1,1,1,0,1
3,400000,50000,1,1,0,0,1
11,150000,100000,1,1,1,0,1
1,950000,24000,1,0,0,0,1
7,220000,100000,1,1,0,1,0
13,110000,90000,1,1,0,0,1
5,375000,30000,1,1,0,0,1
3,350000,80000,1,1,0,0,1
8,310000,92686,0,1,1,1,0
9,350000,90000,1,1,1,0,1
17,100000,60000,1,1,0,0,1
3,1300000,40000,1,0,0,1,0
16,70000,90000,1,1,3,0,1
7,225000,80000,1,1,0,1,0
18,145000,100000,1,1,0,0,1
2,930000,20000,1,1,0,1,0
1,550000,51000,1,1,0,0,1
12,85000,120000,1,1,1,0,1
6,280000,55000,1,1,0,0,1
2,360000,6000,1,1,0,0,1
9,150000,40000,1,1,1,0,1
3,900000,15000,1,0,0,0,1
15,120000,50000,1,1,1,1,0
10,215000,90000,1,1,1,0,1
7,550000,38500,1,1,0,1,0
2,775000,35000,1,1,0,0,1
19,409999,49359,1,1,3,0,1
15,65000,70000,1,1,1,0,1
12,200000,90000,1,1,1,0,1
10,240000,50000,1,1,1,0,1
8,800000,108731,1,1,0,1,0
10,400000,120000,1,1,0,1,0
4,500000,60000,1,1,0,1,0
13,150000,90000,1,1,3,1,0
6,500000,140000,1,1,1,1,0
6,320000,80000,1,1,0,0,1
7,300000,90000,1,1,0,1,0
3,650000,40000,1,1,0,1,0
2,285000,14000,1,1,0,0,1
8,360000,70000,1,1,1,1,0
11,450000,55000,1,1,1,0,1
9,175000,60000,1,1,3,0,1
9,350000,74000,1,1,1,1,0
0,530000,45000,0,1,0,1,0
3,1025000,38000,0,1,0,1,0
3,950000,24000,0,1,0,1,0
3,725000,29976,0,1,0,0,1
3,919999,41000,0,1,0,0,1
2,700000,15000,0,1,0,1,0
3,725000,36000,0,1,0,1,0
3,840000,30646,0,1,0,0,1
5,365000,23600,0,1,0,0,1
6,665000,71318,0,1,0,1,0
17,50000,78098,1,1,0,0,1
6,225000,30000,1,1,0,0,1
8,229999,45000,1,1,1,0,1
12,145000,67000,1,1,0,0,1
2,624000,14681,0,1,0,1,0
5,500000,25000,1,1,0,0,1
3,750000,18054,0,1,0,0,1
5,785000,40000,1,1,0,1,0
9,225000,30000,1,1,0,0,1
3,300000,80000,1,1,0,1,0
4,680000,20000,1,1,0,1,0
4,700000,40000,1,1,0,1,0
9,180000,120000,1,1,0,1,0
12,270000,120000,1,1,1,1,0
10,370000,97000,1,1,1,0,1
2,1100000,70000,1,1,0,1,0
16,120000,120000,1,1,1,1,0
7,430000,88000,1,1,1,1,0
6,550000,38406,0,1,0,1,0
6,320000,54350,0,1,0,0,1
5,390000,32260,0,1,0,0,1
6,550000,58231,0,1,0,1,0
8,370000,59858,0,1,0,0,1
10,190000,73350,0,1,0,0,1
7,509999,88473,0,1,0,1,0
7,450000,96987,0,1,0,0,1
5,550000,61187,0,1,0,1,0
11,400000,68350,0,1,0,1,0
5,585000,81150,0,1,0,1,0
1,500000,30000,1,1,0,0,1
5,800000,30000,1,1,0,0,1
11,265000,120000,1,1,1,1,0
8,175000,180000,1,1,0,1,0
13,125000,50000,1,1,1,0,1
10,165000,80000,1,1,0,1,0
5,1025000,90000,1,1,1,1,0
8,380000,90000,1,1,3,1,0
10,250000,110000,1,1,3,1,0
20,85000,80000,1,1,1,0,1
4,500000,35000,1,1,0,1,0
2,350000,15000,1,1,0,0,1
10,190000,52000,1,1,1,0,1
11,940000,140000,1,1,0,1,0
7,475000,60000,1,1,1,0,1
